interaction_id,host_id,virus_id,source,index,method
14808994342710622489,16998997395663837516,17126410074084784438,HP3,611,Isolation
6923189798746548199,4031526601126953858,8552906671947580910,HP3,612,Antibodies
3847131790453985419,4031526601126953858,4523509095839511647,HP3,613,PCR
1179061881245421475,4031526601126953858,17458311746167599366,HP3,614,PCR
6044045996913022181,16195129742637809162,17864506768708197083,HP3,615,isolation
13993937813712586632,16195129742637809162,8855745515163550286,HP3,616,Isolation
9152759267170291138,16195129742637809162,6134173261115149921,HP3,617,Isolation
6711246633728142716,10119564035455311929,4771212092025188345,HP3,618,Antibodies
9969646989495342876,5599846715460306468,4771212092025188345,HP3,619,Antibodies
4210495178416316961,5599846715460306468,11081879976877798254,HP3,620,Antibodies
732353458728927251,3972695307833317346,5068968914753482608,HP3,621,Isolation
14193595016063046399,3972695307833317346,11081879976877798254,HP3,622,Antibodies
11230570610378487621,3972695307833317346,12389214836194063022,HP3,623,Antibodies
3109709082736683184,3972695307833317346,9277343162131336606,HP3,624,plaque reduction neutralization
14773226230342493850,13153379337464710555,163839097879216412,HP3,625,Isolation
12954042190408120628,13824060722663098115,163839097879216412,HP3,626,Antibodies
5793060289712050780,14872080484750783950,11081879976877798254,HP3,627,Antibodies
15244361929214348407,6516286176445337288,9277343162131336606,HP3,628,plaque reduction neutralization
5559525049242457371,13113746346355370660,6134173261115149921,HP3,629,Isolation
10439364522349044636,13113746346355370660,4523509095839511647,HP3,630,PCR
6162040288853923858,13113746346355370660,14850935913944253210,HP3,631,PCR
10780825496407311862,17002136720575554454,17126410074084784438,HP3,632,Antibodies
898426221420471840,7275463901121708837,3204245762854746900,HP3,633,Isolation
2162697157614197636,7275463901121708837,3930713939635889593,HP3,634,SNT
14093511984740777262,7969545240075416623,987719371652572623,HP3,635,Antibodies
8988869270464078132,7969545240075416623,1152132591744803582,HP3,636,Isolation
6679975231573679379,7969545240075416623,17591725513422724516,HP3,637,Antibodies
10354377892914703271,7969545240075416623,3390518629826330528,HP3,638,Antibodies
870984201683805040,7969545240075416623,17586860628219751084,HP3,639,SNT
10282176361599247487,7969545240075416623,3204245762854746900,HP3,640,Antibodies
12814112578115726371,7969545240075416623,3930713939635889593,HP3,641,SNT
10605699652502075400,7969545240075416623,10690037770775155769,HP3,642,Antibodies
3041916076763185385,7969545240075416623,13768840976191858605,HP3,643,Antibodies
7249372856364435725,7575600284495500743,163839097879216412,HP3,644,Isolation
16889031612429877765,16474314224532527609,5722748335394804647,HP3,645,Antibodies
13357728159352465918,3525217674235665653,3301998906230472574,HP3,646,Isolation
14777994414969334773,3525217674235665653,7466764124939419703,HP3,647,Antibodies
2778727293853743179,3525217674235665653,9563728005974625173,HP3,648,Antibodies
1509533255626266345,3525217674235665653,5722748335394804647,HP3,649,PCR
16259343278001402594,3525217674235665653,838538440633150026,HP3,650,Isolation
5015494522478228764,3525217674235665653,18411227504570170916,HP3,651,Isolation
14698603639615903813,13018498899780682214,17811097665209793506,HP3,652,Isolation
1274032658029734844,16283722212758625936,4771212092025188345,HP3,653,PCR
11550824111834876713,15120965114513162122,6357105551447847050,HP3,654,Isolation
16767722326577867209,11223211972557174461,6337087174054177454,HP3,655,Antibodies
10054717626893179827,11223211972557174461,3390518629826330528,HP3,656,Antibodies
15104091979238241577,11223211972557174461,9672548602128104480,HP3,657,Antibodies
7254956723993739251,11223211972557174461,13337709122351893854,HP3,658,PCR
13603083006119976830,11223211972557174461,18172487531078497150,HP3,659,Antibodies
2250504719161051733,11223211972557174461,163839097879216412,HP3,660,PCR
9657266882021568940,16529539149397572696,11308437777433584991,HP3,661,Antibodies
4173888872706114858,11297930709606493285,163839097879216412,HP3,662,PCR
2489376018849509353,12524952154694346472,163839097879216412,HP3,663,Isolation
6847622175435446376,929527602596176976,163839097879216412,HP3,664,Antibodies
15525160583576513528,10891184318416362734,5722748335394804647,HP3,665,PCR
9428860563647503747,5389356067551183810,15958033624074836921,HP3,666,Isolation
6215986248762537535,5389356067551183810,13120900932876957746,HP3,667,Antibodies
356197050117828517,5389356067551183810,10013040603654771505,HP3,669,Isolation
15329275203224651200,5389356067551183810,3538174404213083620,HP3,670,Isolation
1300756882405108326,5389356067551183810,11998808693184590407,HP3,671,Isolation
13958471539820706312,5389356067551183810,163839097879216412,HP3,672,Isolation
12971639744737621920,5389356067551183810,149763585663183544,HP3,673,Antibodies
16895721928401481288,6020197685032882660,7057404262494510188,HP3,674,Antibodies
17829699142963895789,6020197685032882660,17495101039151362850,HP3,675,Antibodies
18033812100885964734,6020197685032882660,6362754644847174070,HP3,676,Isolation
16229817052511621586,6020197685032882660,6166787535381239832,HP3,677,Isolation
4864564364663499651,6020197685032882660,16679929969649681799,HP3,678,Antibodies
5303405010867325956,6836952487553515872,9672548602128104480,HP3,679,Antibodies
4622147592372959424,6836952487553515872,17495101039151362850,HP3,680,Antibodies
8322824523232657952,6836952487553515872,9280452437645369506,HP3,681,Antibodies
7336986251421636854,6836952487553515872,7654741531645455075,HP3,682,Antibodies
18417624199142938606,13508341424411315717,3390518629826330528,HP3,683,Antibodies
5569450385627301820,13508341424411315717,17806486794628535497,HP3,684,Antibodies
14151064578772484724,13508341424411315717,5375145707256847433,HP3,685,SNT
16580072525701940564,13508341424411315717,2681458355597084942,HP3,686,PCR
13833199729875957891,13508341424411315717,485219537679551073,HP3,687,PCR
163945112826283479,13508341424411315717,3608969388943787933,HP3,688,PCR
5228872301500521392,13508341424411315717,11799468802461072923,HP3,689,Antibodies
6169264775924630925,9544042252573296198,987719371652572623,HP3,690,Antibodies
13435826483388640798,9544042252573296198,3390518629826330528,HP3,691,Antibodies
11882479873187067312,9544042252573296198,17586860628219751084,HP3,692,SNT
970659925695380070,9544042252573296198,3204245762854746900,HP3,693,Antibodies
7445692829235866654,13457775011879105133,6544785357539398567,HP3,694,Antibodies
5832955966855279393,12808091819983944200,7057404262494510188,HP3,695,Isolation
13138756515796772052,17805407010903394626,13120900932876957746,HP3,697,Antibodies
1699623944666780636,17805407010903394626,11081879976877798254,HP3,698,Antibodies
18211005649922185988,17805407010903394626,17126410074084784438,HP3,699,Antibodies
15923734746268272449,6630147790734667110,11081879976877798254,HP3,700,Antibodies
6771359003866380494,6630147790734667110,9277343162131336606,HP3,701,plaque reduction neutralization
11194977642562743087,16984540630780363117,5154969066566824397,HP3,702,Antibodies
7236375186642449730,16984540630780363117,11081879976877798254,HP3,703,Antibodies
13056101591256067457,16984540630780363117,12389214836194063022,HP3,704,Antibodies
8261724488167725656,16984540630780363117,9277343162131336606,HP3,705,plaque reduction neutralization
17631546608412237619,93659037563614572,3158957395580766579,HP3,706,PCR
15949524347690512247,16041797072839401833,149763585663183544,HP3,707,Isolation
970852829304950607,14611854574036788764,13120900932876957746,HP3,708,Antibodies
13786473329234808909,14611854574036788764,4900726848050265433,HP3,709,Antibodies
1876490748887617153,14611854574036788764,163839097879216412,HP3,710,Isolation
325278597497258679,14611854574036788764,11161252599263477965,HP3,711,Antibodies
1793222900068048470,14611854574036788764,16460090204348411177,HP3,712,Antibodies
15625049401762146145,14611854574036788764,13284537641207722785,HP3,713,Antibodies
15337903606919664384,14611854574036788764,11308437777433584991,HP3,714,Isolation
8058049357777675837,14611854574036788764,9277343162131336606,HP3,715,plaque reduction neutralization
4481710535200904847,14611854574036788764,9263854268818775228,HP3,716,Antibodies
14328865227178616091,2970046899066466442,163839097879216412,HP3,717,Isolation
10158724840141120425,2029909806548429765,6337087174054177454,HP3,718,ELISA
8562903922290096752,2029909806548429765,3390518629826330528,HP3,719,ELISA
16173566360522756248,2029909806548429765,17586860628219751084,HP3,720,ELISA
15534645426477698492,2029909806548429765,6544785357539398567,HP3,721,Antibodies
12183554817114557941,1120537686411327852,163839097879216412,HP3,722,Isolation
7303686178659012584,4412770850999039988,6382833114198683884,HP3,723,Isolation
17264502204571774733,4412770850999039988,1697768963126032348,HP3,724,Isolation
9996797480514675198,4412770850999039988,14394700841728354293,HP3,725,Isolation
6955249815107317907,4412770850999039988,11081879976877798254,HP3,726,Antibodies
10754625197352659369,4412770850999039988,13237986556602551930,HP3,727,Isolation
14056318830791200338,4412770850999039988,8171035676655594903,HP3,728,Antibodies
6920165054364574380,4412770850999039988,12389214836194063022,HP3,729,Isolation
16378054833514536338,4412770850999039988,11308437777433584991,HP3,730,Antibodies
18180769586039332748,4412770850999039988,9277343162131336606,HP3,731,plaque reduction neutralization
5542085101561594575,2307575979884798597,13462781053803235924,HP3,732,Antibodies
1334058329554774309,2307575979884798597,10447145266344039820,HP3,733,Isolation
12348321446182448098,2307575979884798597,10718340808441465586,HP3,734,Antibodies
4601859210295132460,11488946548827883995,163839097879216412,HP3,735,Isolation
1335762686878029869,6423513904782129734,9277343162131336606,HP3,736,plaque reduction neutralization
2373072403479550399,4268005104300802415,10535541935616310124,HP3,737,Antibodies
1150413512489306981,4268005104300802415,12389214836194063022,HP3,738,Antibodies
14818553257921015424,9973860504917809184,9277343162131336606,HP3,739,plaque reduction neutralization
2239555831752524369,12594418588374859693,10535541935616310124,HP3,740,Antibodies
16506714564341284330,12594418588374859693,12389214836194063022,HP3,741,Antibodies
2515395342839243688,8036178940699529950,2152641817986217089,HP3,742,Antibodies
3399539787839646959,3411143142422677577,2152641817986217089,HP3,743,Antibodies
9827444409622815007,7297000344519365442,16859131606180178358,HP3,744,Isolation
5528343401792288849,14962016458916680299,2152641817986217089,HP3,745,Antibodies
9498593623330105844,14962016458916680299,3538174404213083620,HP3,746,Antibodies
3282887345607077132,12298173983934833564,7057404262494510188,HP3,747,Antibodies
11210736609639610021,12298173983934833564,2152641817986217089,HP3,748,Antibodies
11608383526680315054,12298173983934833564,7466764124939419703,HP3,749,Isolation
7407409778468139898,12298173983934833564,16679929969649681799,HP3,750,Isolation
1487154274781684928,12298173983934833564,15568990286933769663,HP3,751,Antibodies
9941944106739177055,12298173983934833564,3538174404213083620,HP3,752,Antibodies
9863304103532813671,12298173983934833564,2638668039203716548,HP3,753,Antibodies
3864452479792332120,12298173983934833564,10718340808441465586,HP3,754,Antibodies
5975273391744495587,12298173983934833564,4056057670262651662,HP3,755,PCR
12049077665915848685,12298173983934833564,4575668065898703396,HP3,756,Antibodies
13005027503315080940,16369341997173634869,3390518629826330528,HP3,757,Antibodies
12464560225527970395,16369341997173634869,485219537679551073,HP3,758,PHA
17540399780457792515,16369341997173634869,3204245762854746900,HP3,759,Isolation
7296253623016967196,16369341997173634869,163839097879216412,HP3,760,PCR
8868539999622517150,12537860628908477164,1349940724217319607,HP3,761,Antibodies
2643314210315496815,12537860628908477164,6166787535381239832,HP3,763,Antibodies
17900013039530684803,12537860628908477164,3538174404213083620,HP3,764,Isolation
7335277353801965677,12537860628908477164,11998808693184590407,HP3,765,Isolation
11522816030659443893,615787867704900539,16679929969649681799,HP3,766,Antibodies
7112049956441750516,615787867704900539,3538174404213083620,HP3,767,Antibodies
9666781097688628317,12898486158641456724,8818640597595431363,HP3,768,Isolation
360833300357281808,4102621592940592833,16679929969649681799,HP3,769,Isolation
18273942526654111902,2254146130840702866,16679929969649681799,HP3,770,Isolation
7532870802877113838,3258250680211769921,9610613663867565881,HP3,771,Antibodies
7003030255286927273,3258250680211769921,10690037770775155769,HP3,772,Isolation
5931745122395555837,3258250680211769921,8818640597595431363,HP3,773,Isolation
14682888019355789624,3258250680211769921,4056057670262651662,HP3,774,PCR
2574277769738268990,11220998441352436887,163839097879216412,HP3,775,Isolation
15201668389950721713,11954754522265220108,163839097879216412,HP3,776,Isolation
5752848194758492181,18161149722570249053,163839097879216412,HP3,777,Isolation
15939928536107315828,2924214377258053350,5154969066566824397,HP3,778,Antibodies
16297347992147877532,2924214377258053350,163839097879216412,HP3,779,PCR
14221917618209328804,2924214377258053350,11161252599263477965,HP3,780,Isolation
10110077076832105047,2924214377258053350,12389214836194063022,HP3,781,Antibodies
879060332341459080,2924214377258053350,10718340808441465586,HP3,782,Antibodies
1003859700620230682,5528745885431473869,18112857299839610344,HP3,783,Isolation
4077261813741398138,5528745885431473869,17222965738287152078,HP3,784,Isolation
9051467070416790078,6448368995425239512,6337087174054177454,HP3,786,Antibodies
10489166172296704056,6448368995425239512,4771212092025188345,HP3,787,PCR
14861638317557006007,6448368995425239512,14226400905551270184,HP3,788,PCR
14801711367766222312,6448368995425239512,9185191662607134836,HP3,789,isolation
11615454763982331850,6448368995425239512,15088535002318122430,HP3,790,isolation
10845951393283805738,6448368995425239512,2813017245130323866,HP3,791,PCR
4289595462385107180,6448368995425239512,13389493695921096368,HP3,792,Antibodies
2412230657830027565,6448368995425239512,97811060220832774,HP3,793,PAGE
6393100229585282210,6448368995425239512,163839097879216412,HP3,794,Direct Fluorescent Antibody Testing
7762501283474829146,6448368995425239512,14345111875205607854,HP3,795,Antibodies
9013125594022395792,6448368995425239512,11308437777433584991,HP3,796,Isolation
172758907707992861,6448368995425239512,7168546388283892588,HP3,797,Antibodies
2279927914457721193,6448368995425239512,9277343162131336606,HP3,798,Antibodies
5938555576082905500,6448368995425239512,149763585663183544,HP3,799,Antibodies
5679084739873164818,16707471984646364924,6337087174054177454,HP3,800,Antibodies
10971406185238931238,16707471984646364924,987719371652572623,HP3,801,Antibodies
16746375315358578617,16707471984646364924,13584768564303063796,HP3,802,Isolation
4242637588448408658,16707471984646364924,18340987334481863159,HP3,803,Hemagglutination inhibition assay; Neutralization test
7423464746754928404,16707471984646364924,12582990511237967752,HP3,804,Antibodies
6555098636102767908,16707471984646364924,4771212092025188345,HP3,805,PCR
12434222479931646491,16707471984646364924,14226400905551270184,HP3,806,PCR
1628717426662621721,16707471984646364924,7057404262494510188,HP3,807,Isolation
15964875325356519556,16707471984646364924,11247245573571796522,HP3,808,Isolation
12168303701297610320,16707471984646364924,13462781053803235924,HP3,809,Isolation
8972685902613975943,16707471984646364924,1568137603310692540,HP3,810,Antibodies
12128592444836154009,16707471984646364924,5700938571370022874,HP3,811,Antibodies
3201218844124843089,16707471984646364924,5154969066566824397,HP3,812,Isolation
17732579601891346750,16707471984646364924,10447145266344039820,HP3,813,Isolation
3853617801668814763,16707471984646364924,4471284570703323300,HP3,814,Antibodies
6913765299243934986,16707471984646364924,10082991047692562066,HP3,815,Antibodies
15705348542165328994,16707471984646364924,7187295781448265820,HP3,816,PCR
4936411130724524680,16707471984646364924,17596268720117157625,HP3,817,PCR
15677057898920988034,16707471984646364924,9784398315238840067,HP3,818,PCR
7576542547698067214,16707471984646364924,2651193144063243612,HP3,819,Isolation
17055641518345385654,16707471984646364924,17778350877561688645,HP3,820,Antibodies
16921690219104512351,16707471984646364924,8871561659459357215,HP3,821,Antibodies
12095865776298347653,16707471984646364924,2813017245130323866,HP3,822,PCR
2224391938882130472,16707471984646364924,13389493695921096368,HP3,823,Antibodies
4503243642248600601,16707471984646364924,17236148308694957274,HP3,824,Isolation
13855500969466493581,16707471984646364924,723779042099893704,HP3,825,PCR
16062633403685294809,16707471984646364924,16027501175520980252,HP3,826,Isolation
7476106262206336795,16707471984646364924,14970567740730782703,HP3,827,Isolation
9810890063815052632,16707471984646364924,11880413265957720075,HP3,828,Isolation
1608470794378818186,16707471984646364924,14384220580245848891,HP3,829,Isolation
745719974310257123,16707471984646364924,8599039397653287821,HP3,831,Isolation
9450317002142165498,16707471984646364924,2152641817986217089,HP3,832,Isolation
14233981335553861079,16707471984646364924,8583489353273940801,HP3,833,Antibodies
13004095759931047703,16707471984646364924,97811060220832774,HP3,834,PCR
15191660184615688592,16707471984646364924,4900726848050265433,HP3,835,PRNT
2160684267238260445,16707471984646364924,14946753786309193499,HP3,836,Isolation
18133766982959947848,16707471984646364924,3182338463244532285,HP3,837,Antibodies
12029189034307211018,16707471984646364924,9743723384654218923,HP3,838,Isolation
10776815788111788950,16707471984646364924,5359613549154678121,HP3,839,PCR
6945538127355180609,16707471984646364924,6887772383968874159,HP3,840,Antibodies
14357716210348764716,16707471984646364924,9012956072759753471,HP3,841,Isolation
10497143937200610116,16707471984646364924,163839097879216412,HP3,842,Direct Fluorescent Antibody Testing
13142006696214814281,16707471984646364924,9582171658105714045,HP3,844,Antibodies
3298801820320950762,16707471984646364924,14166978199443076864,HP3,845,Antibodies
9817783230835515315,16707471984646364924,10849439303533740672,HP3,846,Isolation
10679513641728350917,16707471984646364924,12389214836194063022,HP3,847,Antibodies
13827255218905831476,16707471984646364924,5084578605675439887,HP3,848,Cell culture, PCR
11206994477181075616,16707471984646364924,9262508732016409463,HP3,850,Antibodies
6073561659172474696,16707471984646364924,16549202438472958810,HP3,851,Antibodies
18435018683880678063,16707471984646364924,9356666005269711760,HP3,852,VNT
935661966641164054,16707471984646364924,11308437777433584991,HP3,853,PCR
14834986272986346614,16707471984646364924,4065471662846790751,HP3,854,Isolation
13194350688153971614,16707471984646364924,9277343162131336606,HP3,855,Antibodies
439105954831298090,16707471984646364924,149763585663183544,HP3,856,Antibodies
17940085978533135057,16707471984646364924,10718340808441465586,HP3,857,PCR
17430640016893993544,16707471984646364924,6047386012101978409,HP3,858,Antibodies
12579343535582034558,17362693410709617386,2651193144063243612,HP3,859,Isolation
18367300391322787836,17698920139693174863,6337087174054177454,HP3,860,Antibodies
13236301180945984670,17698920139693174863,987719371652572623,HP3,861,Antibodies
1475200879823111904,17698920139693174863,6544785357539398567,HP3,862,Antibodies
2468846412611005023,17698920139693174863,17596268720117157625,HP3,863,Antibodies
12679509310037667974,17698920139693174863,2651193144063243612,HP3,864,Antibodies
16908464810816436081,17698920139693174863,2813017245130323866,HP3,865,Antibodies
6114120141638413898,17698920139693174863,13389493695921096368,HP3,866,Antibodies
10281714368868446767,16518266113015348574,1568137603310692540,HP3,867,Isolation
6117014786732548674,16518266113015348574,163839097879216412,HP3,868,Antibodies
9527397982838502557,1402353025237892826,3204245762854746900,HP3,869,Isolation
11123821929136393921,4978914975595928720,2401402240633451631,HP3,870,Isolation
1607663187360879869,4978914975595928720,730948041700087579,HP3,871,Isolation
13430371354282366984,4978914975595928720,3301998906230472574,HP3,872,Isolation
14855425934627220097,4978914975595928720,10960919259224496529,HP3,873,Isolation
13955955056099320342,4978914975595928720,17458311746167599366,HP3,874,Antibodies
1556468065726250379,4978914975595928720,17126410074084784438,HP3,875,Isolation
12234383367851629506,750610114809949759,7168546388283892588,HP3,876,Antibodies
13725734810697292649,5114664132898202711,163839097879216412,HP3,877,Isolation
15998154266441792403,14759673199699824096,987719371652572623,HP3,878,Antibodies
12090000942168023352,14759673199699824096,3390518629826330528,HP3,879,Antibodies
10398030945774700401,14759673199699824096,4471284570703323300,HP3,880,PCR
9247401806451136501,14759673199699824096,2651193144063243612,HP3,881,Isolation
5590786174644625168,14759673199699824096,3204245762854746900,HP3,882,Antibodies
227411892800416873,14759673199699824096,17445880609660029025,HP3,883,Isolation
8543409136593376368,3106048628548752567,10447145266344039820,HP3,884,Antibodies
10602954054787053947,13395574412214921761,10447145266344039820,HP3,885,Antibodies
3409286081682819684,5065481489023298554,9808222017320962476,HP3,886,Antibodies
11411745069276042019,5065481489023298554,7168546388283892588,HP3,887,Isolation
4866150819683085438,5864707834650159335,163839097879216412,HP3,888,Isolation
2639019237681558352,17375319485440956466,163839097879216412,HP3,889,Isolation
4896297451334663673,4197168806244401186,163839097879216412,HP3,890,Isolation
12242748279060741217,17039181817650952673,163839097879216412,HP3,891,PCR
1114155446857507241,2659890224133290271,12582990511237967752,HP3,892,Antibodies
9286574832079400940,2659890224133290271,4771212092025188345,HP3,893,Antibodies
17212633821252596390,2659890224133290271,10447145266344039820,HP3,894,Antibodies
11934845245748816634,2659890224133290271,9581882684705546654,HP3,895,PCR
18406415273361048969,2659890224133290271,11556161315350657741,HP3,896,Isolation
11621112641335918102,2659890224133290271,13337709122351893854,HP3,897,PCR
474279189334046934,2659890224133290271,2786529643592730688,HP3,898,Isolation
11882927633781207576,2659890224133290271,18172487531078497150,HP3,899,PCR
12796745857087567625,2659890224133290271,8016644566461612518,HP3,900,PCR
14851752936107768080,2659890224133290271,8341674359157059571,HP3,901,PCR
9919694770179542184,2659890224133290271,11154628820525209874,HP3,902,Antibodies
3268543028070234485,2659890224133290271,7853937415216819617,HP3,903,Antibodies
4013260371645832474,2659890224133290271,15568990286933769663,HP3,904,Isolation
217738345100889761,2659890224133290271,163839097879216412,HP3,905,PCR
11662025923062060042,2659890224133290271,1467932881798777760,HP3,906,PCR
12486571705187332171,2659890224133290271,5084578605675439887,HP3,907,Cell culture, PCR
9575431610949963454,2659890224133290271,9356666005269711760,HP3,908,VNT
13950896266592740923,2199387275928023341,5084578605675439887,HP3,909,Isolation
11383646914356069631,11742500898724682179,163839097879216412,HP3,910,PCR
11452867625228969235,680265186550843282,14768442151760991936,HP3,911,Antibodies
250349352649991523,680265186550843282,11556161315350657741,HP3,912,PCR
2655588071508663645,680265186550843282,13337709122351893854,HP3,913,Antibodies
5958004981438248933,680265186550843282,2786529643592730688,HP3,914,Isolation
1187787255302102848,680265186550843282,8016644566461612518,HP3,915,PCR
2913949349485788200,680265186550843282,2229083607746837403,HP3,916,Isolation
13283176688641392932,680265186550843282,163839097879216412,HP3,917,PCR
2732657224020704724,1367072378622007969,6166787535381239832,HP3,918,Antibodies
12638546014543790483,17997593860757395510,5722748335394804647,HP3,919,Isolation
17102711917074103722,1860046397752693156,5722748335394804647,HP3,920,Isolation
3871855747967634643,8266569163371606754,730948041700087579,HP3,921,Antibodies
6974991484898180520,8539241559173920843,17848256795722436059,HP3,922,Antibodies
4070303139668370228,5141787791767265472,17445880609660029025,HP3,923,Isolation
17525902902659386497,18097713241296343305,3390518629826330528,HP3,924,Isolation
11251913216301354218,18097713241296343305,5375145707256847433,HP3,925,SNT
10769472333574355309,18097713241296343305,3204245762854746900,HP3,926,Isolation
9488863078971286082,14442332422161007825,3390518629826330528,HP3,927,ELISA
9135256877435390698,14442332422161007825,11799468802461072923,HP3,928,Antibodies
12142974860762879996,5504680778546468967,163839097879216412,HP3,929,PCR
1684445181921160255,8311162413678134815,6337087174054177454,HP3,930,bcELISA
10057450829740722043,8311162413678134815,3390518629826330528,HP3,931,Antibodies
8719816323754657929,18247555464622982262,6544785357539398567,HP3,932,Antibodies
4823743884772057962,12042332664489467567,10502054118239209141,HP3,933,isolation
10764283237110285176,12042332664489467567,12807263672807443641,HP3,935,Isolation
5236113247913884680,12042332664489467567,838538440633150026,HP3,936,Isolation
8849949956586925653,12042332664489467567,13104111842787935126,HP3,937,Isolation
7800815814373401244,12042332664489467567,7346358842895401150,HP3,938,Isolation
8473722104910096936,3863174516214091577,6544785357539398567,HP3,939,Antibodies
14494287161948408880,494692006957008801,7057404262494510188,HP3,940,Antibodies
2987499573675538474,15873591303834440158,3390518629826330528,HP3,941,ELISA
6245348268919052367,15873591303834440158,6544785357539398567,HP3,942,Antibodies
3649987472651325722,15873591303834440158,2651193144063243612,HP3,943,Isolation
9534119233238753689,15873591303834440158,3204245762854746900,HP3,944,Antibodies
3787958903477765698,15873591303834440158,3930713939635889593,HP3,945,Antibodies
8948304817125965467,15873591303834440158,13768840976191858605,HP3,946,PCR
15626501357929708246,17507172258470064698,163839097879216412,HP3,947,Antibodies
8009696265156137305,11150381586909651016,10690037770775155769,HP3,948,Isolation
2044192432362110952,3479218469177184604,10447145266344039820,HP3,949,Isolation
6862136897147677904,8185191342903239965,3158957395580766579,HP3,950,PCR
13520538304298498997,8185191342903239965,17495101039151362850,HP3,951,Isolation
1003685576128800493,8590318958586019808,11308437777433584991,HP3,952,Antibodies
8680077997783324772,6045242969816886097,163839097879216412,HP3,953,Antibodies
15224491507380712010,7192440225232269962,163839097879216412,HP3,954,Antibodies
5677683294484915571,17651712453580077941,5154969066566824397,HP3,955,Antibodies
320436851598874479,17651712453580077941,4900726848050265433,HP3,956,Antibodies
12898584881462123811,17651712453580077941,163839097879216412,HP3,957,Antibodies
3591020133807739937,17651712453580077941,11161252599263477965,HP3,958,Antibodies
1865986525787453845,17651712453580077941,12389214836194063022,HP3,959,Antibodies
8957434366945574700,17651712453580077941,11308437777433584991,HP3,960,Isolation
8108224589948006706,17651712453580077941,9277343162131336606,HP3,961,Antibodies
9201071707357013983,17651712453580077941,9263854268818775228,HP3,962,Antibodies
3846629964792948224,17651712453580077941,17126410074084784438,HP3,963,Antibodies
2891793091953982159,126556570264658359,9085450275917459915,HP3,964,Antibodies
17282646999909292081,126556570264658359,3859419837959618408,HP3,965,PCR
10399177269582645623,126556570264658359,7659065934247250431,HP3,966,PCR
15164948045773630639,126556570264658359,8927981270219743094,HP3,967,Antibodies
5019098379663304278,126556570264658359,15531143652095940623,HP3,968,PCR
6219616705196373978,3206259450029420821,9085450275917459915,HP3,969,Antibodies
2206496319594754264,3206259450029420821,3859419837959618408,HP3,970,PCR
4471457542435449770,3206259450029420821,7659065934247250431,HP3,971,PCR
16390312818034818725,3206259450029420821,1349396619330867160,HP3,972,PCR
10242189188393130198,3206259450029420821,13084152172117109483,HP3,973,PCR
14636391486735016822,3206259450029420821,11458040584544552790,HP3,974,PCR
4951556143393711103,3206259450029420821,8927981270219743094,HP3,975,Antibodies
844307491303048315,3206259450029420821,4625319963973653733,HP3,976,isolation
13042966517522777660,3206259450029420821,4523509095839511647,HP3,977,PCR
16573200276681391641,3206259450029420821,4056057670262651662,HP3,978,PCR
13796527481301827848,9426165165017915371,18346352125791371250,HP3,979,Antibodies
7112707662893700849,13255248630752778065,7654741531645455075,HP3,980,Antibodies
10375159077317997206,242995967764569516,11308437777433584991,HP3,981,Antibodies
17394257517373503801,4782092073869574621,6940138201005311542,HP3,982,Isolation
11066556297574490766,9478280026844673752,5722748335394804647,HP3,983,Antibodies
17812293402637889980,8334536072958943035,163839097879216412,HP3,984,PCR
13333348634978827428,15074633053952684236,457071346428068863,HP3,985,Isolation
3668514590903346206,15074633053952684236,7507939039240444391,HP3,986,Isolation
13579674486694601756,15074633053952684236,1697768963126032348,HP3,987,Isolation
10418248980004126363,15074633053952684236,11308437777433584991,HP3,988,Isolation
10329710786793489399,3232466515167506689,10690037770775155769,HP3,989,Isolation
4609874528401245833,5579436749850902331,6362754644847174070,HP3,990,Isolation
12396561755201869937,5579436749850902331,3538174404213083620,HP3,991,Antibodies
4876311742716323052,2113959124226096211,6362754644847174070,HP3,992,Antibodies
3698365489336943486,17738945583362448140,730948041700087579,HP3,993,Isolation
1210864571316096523,17738945583362448140,10690037770775155769,HP3,994,Isolation
6337456930694905007,9155484983951668604,6362754644847174070,HP3,995,Antibodies
2049910524083436955,16394990181413052255,6166787535381239832,HP3,997,Antibodies
14378645352332855520,1492736393681605666,3538174404213083620,HP3,998,PCR
10852765793853876053,1399293598426244912,6362754644847174070,HP3,999,Antibodies
5567760509220351671,1399293598426244912,3538174404213083620,HP3,1000,Antibodies
12876147941514915917,16955420713069135834,6362754644847174070,HP3,1001,Antibodies
4741566756791749075,16955420713069135834,6166787535381239832,HP3,1002,Antibodies
2105272859520631509,2810923280719590570,17586860628219751084,HP3,1003,SNT
7971773733157455121,2810923280719590570,3204245762854746900,HP3,1004,Antibodies
3603421700063551869,2810923280719590570,3988456156188991684,HP3,1005,Antibodies
6166574136745427997,9463620891890147520,3390518629826330528,HP3,1006,Antibodies
17837350180927257852,9463620891890147520,17586860628219751084,HP3,1007,SNT
1686362291939216825,9463620891890147520,6544785357539398567,HP3,1008,Antibodies
3093139533583986695,9463620891890147520,3204245762854746900,HP3,1009,Antibodies
1944731339902631553,9463620891890147520,10690037770775155769,HP3,1010,Antibodies
10066321496438202329,14982321010592822214,163839097879216412,HP3,1011,Isolation
14681095400328362080,7016048041624997591,163839097879216412,HP3,1012,Antibodies
12804903789089862083,2854617417135190473,834045360527331334,HP3,1013,PCR
4262993876688934042,9878198104245618960,6537203029902336170,HP3,1014,Antibodies
